gene,Acetic Acid,Citric Acid,"D,L-alpha-Glycerol Phosphate",D-Alanine,D-Fructose,Adenosine,Fumaric Acid,L-Arginine,L-Asparagine,L-Aspartic Acid,L-Glutamic Acid,L-Glutamine,L-Histidine,Glycerol,Glycine,Itaconic Acid,L-Ornithine,L-Phenylalanine,L-Proline,L-Serine,Malonic Acid,L-Alanine,alpha-D-Glucose,Putrescine,Pyruvic Acid,Succinic Acid,alpha-Keto-Glutaric Acid,gamma-Amino Butyric Acid,L-Isoleucine,L-Malic Acid,L-Lactic Acid,L-Leucine,D-Mannitol,2-Aminoethanol,D-Fructose-6-Phosphate,D-Galacturonic Acid,D-Glucose-1-Phosphate,D-Glucose-6-Phosphate,D-Saccharic Acid,D-Glucuronic Acid,D-Sorbitol,D-Xylose,Glycolic Acid,Glycyl-L-Aspartic Acid,L-Methionine,2-Deoxy-D-Ribose,Thymidine,L-Valine,Maltose,Maltotriose,m-Inositol,Mucic Acid,L-Arabinose,Acetoacetic Acid,D-Malic Acid,D-Ribose,D-Serine,Inosine,L-Threonine,Glycyl-L-Glutamic Acid,Glycyl-L-Proline,Hydroxy-L-Proline,Butyric Acid,L-Alanyl-Glycine,L-Lysine,p-Hydroxy Phenyl Acetic Acid,Propionic Acid,Uridine,beta-Hydroxy Butyric Acid,D-Gluconic Acid,D-Arabitol,N-Acetyl-D Glucosamine,D-Galactose,L-Sorbose,Xylitol,4-Hydroxy Benzoic Acid,"D,L-Carnitine",D-Mannose,D-Tartaric Acid,Formic Acid,L-Tartaric Acid,D-Trehalose,m-Tartaric Acid,Citraconic Acid
PA14_41530,1.00000000000001,1.00000000000002,1.00000000000003,1.00000000000005,1,0.999999999999997,0.999999999999969,0.999999999999981,1,1.00000000000003,1.00000000000002,1.00000000000008,1,0.999999999999998,0.999999999999998,1.00000000000002,0.999999999999856,0.999999999999962,0.999999999999946,0.999999999999975,1.00000000000022,1.00000000000006,1.00000000000001,1.00000000000003,0.999999999999947,0.999999999999973,1.00000000000001,0.999999999999938,1,0.999999999999997,1.00000000000012,1.00000000000034,1,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000023,1,1.0000000000001,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999878,NaN,0.999999999999959,NaN,NaN,NaN,0.999999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_41540,1.00000000000001,1.00000000000002,1.00000000000003,1.00000000000005,1,0.999999999999997,0.999999999999969,0.999999999999981,1,1.00000000000003,1.00000000000002,1.00000000000008,1,0.999999999999998,0.999999999999998,1.00000000000002,0.999999999999856,0.999999999999962,0.999999999999946,0.999999999999975,1.00000000000022,1.00000000000006,1.00000000000001,1.00000000000003,0.999999999999947,0.999999999999973,1.00000000000001,0.999999999999938,1,0.999999999999997,1.00000000000012,1.00000000000034,1,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000023,1,1.0000000000001,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999878,NaN,0.999999999999959,NaN,NaN,NaN,0.999999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_40770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_26485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_10550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_11810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_34600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_25250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_30020,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_30010,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29990,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29980,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29970,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29940,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29930,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29920,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29900,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29890,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29880,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29860,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_29850,1,1.00000000000003,1.00000000000003,1.00000000000004,1.00000000000001,1.00000000000001,0.999999999999999,0.999999999999891,1,0.999999999999998,1,0.999999999999973,1,0.999999999999992,0.999999999999997,0.999999999999999,0.999999999999854,0.999999999999964,0.999999999999942,0.999999999999944,0.99999999999989,1.00000000000003,0.999999999999967,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,1,1,0.999999999999817,1.00000000000035,0.999999999999947,1.00000000000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999904,1,1.00000000000014,0.999999999999998,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999859,NaN,0.999999999999958,NaN,NaN,NaN,0.999999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_23070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_71800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_54670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Inf,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_48020,1,1.00000000000002,1.00000000000003,1.00000000000006,1.00000000000006,0.999999999999996,1.00000000000049,0.999999999999981,1.00000000000011,0.999999999999755,1,1.00000000000007,1.00000000000007,0.999999999999996,0.999999999999995,0.999999999999997,0.999999999999852,0.99999999999996,0.999999999999922,0.999999999999944,0.999999999999981,1.00000000000003,1.00000000000004,1.00000000000003,0.99999999999995,0.999999999999998,1.00000000000001,0.999999999999938,0.999999999999938,0.999999999999997,1.00000000000009,1.00000000000034,1.00000000000003,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999958,1.00000000000007,1.00000000000013,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999877,NaN,0.999999999999959,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_45430,1.00000000000005,1.00000000000002,0.999999999999983,1.00000000000003,1.00000000000006,0.999999999999987,0.999999999999976,0.999999999999978,0.999999999999885,0.999999999999797,1.00000000000003,1,1.00000000000004,1,1.00000000000018,0.999999999999997,0.999999999999824,0.999999999999904,0.99999999999994,0.99999999999993,1.00000000000024,0.999999999999929,0.999999999999998,1.00000000000004,0.999999999999854,0.999999999999958,1.00000000000001,0.999999999999966,0.999999999999899,1.00000000000003,1,1.00000000000026,1,1.00000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999983,1.00000000000003,1.00000000000013,0.999999999999991,1.00000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999872,NaN,0.999999999999962,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_43680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_43640,1.00000000000001,1.00000000000003,1.00000000000003,1.00000000000012,1.00000000000001,0.999999999999994,1,1.00000000000008,1,0.999999999999999,1,0.999999999999984,1.00000000000002,0.999999999999996,1.00000000000006,0.999999999999999,0.999999999999854,0.99999999999996,0.999999999999944,0.999999999999944,0.999999999999613,1.00000000000003,0.999999999999994,1.00000000000003,0.99999999999995,1,1.00000000000001,0.999999999999932,1,1.00000000000003,0.99999999999991,1.00000000000035,1.00000000000005,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000002,1.00000000000001,1.00000000000011,1,0.999999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999892,NaN,0.99999999999996,NaN,NaN,NaN,0.999999999999909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_41170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_38440,1.00000000000016,1.00000000000003,1.00000000000003,0.999999999999904,0.999999999999981,1.00000000000004,1,0.999999999999987,1.00000000000001,0.999999999999965,1.00000000000002,1.00000000000001,1.00000000000002,0.999999999999992,0.999999999999943,1.00000000000008,0.999999999999869,0.999999999999932,0.999999999999965,0.999999999999909,1.00000000000021,1.00000000000003,0.999999999999998,1,0.999999999999916,0.999999999999978,1.00000000000001,1.00000000000006,0.999999999999996,0.999999999999971,1.00000000000008,0,1,1.00000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000003,1,1.0000000000001,1.00000000000005,1.00000000000013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.99999999999987,NaN,0.999999999999959,NaN,NaN,NaN,0.99999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_25660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_25390,0.99999999999989,1.00000000000003,1.00000000000003,1.00000000000006,1,0.99999999999993,0.999999999999995,0.999999999999981,1,0.999999999999995,1,0.999999999999994,0.999999999999957,0.999999999999994,0.999999999999989,1.00000000000004,0.999999999999842,1.00000000000009,1.00000000000002,0.999999999999931,1.00000000000036,1.00000000000001,0.999999999999995,1.00000000000004,1.00000000000004,1.00000000000045,1.00000000000001,0.99999999999945,1.00000000000006,1.00000000000005,1.00000000000003,1.00000000000036,1,0.999999999999816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999905,0.999999999999954,1.00000000000013,0.999999999999953,0.999999999999276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000000115,NaN,0.999999999999983,NaN,NaN,NaN,1.00000000000001,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN
PA14_23790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000022,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PA14_22890,0,0,1.00000000000013,2.86589962357005e-13,1.00000000000001,1.00000000000001,0,-2.66278889634414e-13,0,0,0,2.2692396417531e-12,4.34775541522051e-13,0.999999999999977,0,0,0,0,0,0,0,0,0.999999999999997,-4.62525871905895e-13,0,0,2.21514096172924e-13,0,0,0,0,0,1.00000000000006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1.00000000000001,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.999999999999891,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
